300	3.000000
0.000000	        0.000000000000000
0.010000	        0.000167914642345
0.020000	        0.000229154762480
0.030000	        0.000233571062245
0.040000	        0.000211791602317
0.050000	        0.000181660507199
0.060000	        0.000152743252549
0.070000	        0.000129428142356
0.080000	        0.000113020678598
0.090000	        0.000103124918578
0.100000	        0.000098527480850
0.110000	        0.000097740512027
0.120000	        0.000099315491067
0.130000	        0.000102006843308
0.140000	        0.000104840254016
0.150000	        0.000107123164130
0.160000	        0.000108422517398
0.170000	        0.000108526105356
0.180000	        0.000107397826907
0.190000	        0.000105133087572
0.200000	        0.000101917845848
0.210000	        0.000097993054529
0.220000	        0.000093625141360
0.230000	        0.000089082509827
0.240000	        0.000084617665529
0.250000	        0.000080454381830
0.260000	        0.000076779239927
0.270000	        0.000073736866920
0.280000	        0.000071428221437
0.290000	        0.000069911321989
0.300000	        0.000069203867698
0.310000	        0.000069287258782
0.320000	        0.000070111581891
0.330000	        0.000071601181849
0.340000	        0.000073660495816
0.350000	        0.000076179878045
0.360000	        0.000079041193091
0.370000	        0.000082123002224
0.380000	        0.000085305211600
0.390000	        0.000088473091121
0.400000	        0.000091520609416
0.410000	        0.000094353062781
0.420000	        0.000096889003875
0.430000	        0.000099061499377
0.440000	        0.000100818764670
0.450000	        0.000102124237905
0.460000	        0.000102956165876
0.470000	        0.000103306780199
0.480000	        0.000103181144749
0.490000	        0.000102595754692
0.500000	        0.000101576964157
0.510000	        0.000100159314203
0.520000	        0.000098383825734
0.530000	        0.000096296313871
0.540000	        0.000093945771530
0.550000	        0.000091382860840
0.560000	        0.000088658542120
0.570000	        0.000085822861481
0.580000	        0.000082923910157
0.590000	        0.000080006961581
0.600000	        0.000077113785672
0.610000	        0.000074282134862
0.620000	        0.000071545391753
0.630000	        0.000068932365203
0.640000	        0.000066467219114
0.650000	        0.000064169516797
0.660000	        0.000062054363031
0.670000	        0.000060132625796
0.680000	        0.000058411220283
0.690000	        0.000056893438659
0.700000	        0.000055579310835
0.710000	        0.000054465981756
0.720000	        0.000053548094762
0.730000	        0.000052818169771
0.740000	        0.000052266968898
0.750000	        0.000051883842754
0.760000	        0.000051657052725
0.770000	        0.000051574066413
0.780000	        0.000051621823118
0.790000	        0.000051786970439
0.800000	        0.000052056070847
0.810000	        0.000052415779182
0.820000	        0.000052852994021
0.830000	        0.000053354983721
0.840000	        0.000053909489856
0.850000	        0.000054504810072
0.860000	        0.000055129864245
0.870000	        0.000055774244997
0.880000	        0.000056428253532
0.890000	        0.000057082928479
0.900000	        0.000057730060753
0.910000	        0.000058362203803
0.920000	        0.000058972677615
0.930000	        0.000059555565801
0.940000	        0.000060105708750
0.950000	        0.000060618694166
0.960000	        0.000061090841470
0.970000	        0.000061519185581
0.980000	        0.000061901454364
0.990000	        0.000062236046864
1.000000	        0.000062522002942
1.010000	        0.000062758977416
1.020000	        0.000062947198734
1.030000	        0.000063087443102
1.040000	        0.000063180979713
1.050000	        0.000063229538951
1.060000	        0.000063235262394
1.070000	        0.000063200647463
1.080000	        0.000063128508694
1.090000	        0.000063021912028
1.100000	        0.000062884126159
1.110000	        0.000062718568089
1.120000	        0.000062528746252
1.130000	        0.000062318203637
1.140000	        0.000062090468488
1.150000	        0.000061848996994
1.160000	        0.000061597131630
1.170000	        0.000061338051067
1.180000	        0.000061074722047
1.190000	        0.000060809874333
1.200000	        0.000060545958193
1.210000	        0.000060285116704
1.220000	        0.000060029171745
1.230000	        0.000059779599495
1.240000	        0.000059537526961
1.250000	        0.000059303713994
1.260000	        0.000059078562950
1.270000	        0.000058862135713
1.280000	        0.000058654155607
1.290000	        0.000058454005989
1.300000	        0.000058260795709
1.310000	        0.000058073337763
1.320000	        0.000057890239999
1.330000	        0.000057709841277
1.340000	        0.000057530368013
1.350000	        0.000057349870694
1.360000	        0.000057166318101
1.370000	        0.000056977615532
1.380000	        0.000056781663336
1.390000	        0.000056576374094
1.400000	        0.000056359714544
1.410000	        0.000056129749767
1.420000	        0.000055884700016
1.430000	        0.000055622913280
1.440000	        0.000055342943075
1.450000	        0.000055043578835
1.460000	        0.000054723781311
1.470000	        0.000054382871755
1.480000	        0.000054020329135
1.490000	        0.000053636022636
1.500000	        0.000053229988028
1.510000	        0.000052802668925
1.520000	        0.000052354644767
1.530000	        0.000051886915974
1.540000	        0.000051400703008
1.550000	        0.000050897413911
1.560000	        0.000050378785601
1.570000	        0.000049846693925
1.580000	        0.000049303279479
1.590000	        0.000048750802600
1.600000	        0.000048191659758
1.610000	        0.000047628400405
1.620000	        0.000047063690506
1.630000	        0.000046500143902
1.640000	        0.000045940469014
1.650000	        0.000045387443109
1.660000	        0.000044843662980
1.670000	        0.000044311826250
1.680000	        0.000043794440863
1.690000	        0.000043293914502
1.700000	        0.000042812572392
1.710000	        0.000042352509647
1.720000	        0.000041915764954
1.730000	        0.000041504048470
1.740000	        0.000041118998613
1.750000	        0.000040761853639
1.760000	        0.000040433818226
1.770000	        0.000040135731652
1.780000	        0.000039868259266
1.790000	        0.000039631784723
1.800000	        0.000039426546011
1.810000	        0.000039252285068
1.820000	        0.000039108896493
1.830000	        0.000038995591447
1.840000	        0.000038911782450
1.850000	        0.000038856411471
1.860000	        0.000038828340963
1.870000	        0.000038826247189
1.880000	        0.000038848567263
1.890000	        0.000038893766763
1.900000	        0.000038959910162
1.910000	        0.000039045228194
1.920000	        0.000039147740536
1.930000	        0.000039265369806
1.940000	        0.000039396040646
1.950000	        0.000039537531248
1.960000	        0.000039687906976
1.970000	        0.000039844802528
1.980000	        0.000040006373774
1.990000	        0.000040170348498
2.000000	        0.000040334805133
2.010000	        0.000040497858633
2.020000	        0.000040657723299
2.030000	        0.000040812272078
2.040000	        0.000040960450029
2.050000	        0.000041100605570
2.060000	        0.000041231300470
2.070000	        0.000041351087527
2.080000	        0.000041459167515
2.090000	        0.000041554534674
2.100000	        0.000041636374323
2.110000	        0.000041704403646
2.120000	        0.000041757804856
2.130000	        0.000041796193886
2.140000	        0.000041819517601
2.150000	        0.000041828100996
2.160000	        0.000041821536101
